id,link,type,cdmid,title,format,rights,description,publisher,date,source,keywords,coverage,aprox,latitude,longitude,relation
Gale_Town_30b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1136,Image;StillImage,1136,Potlatch Mercantile Co. Shoe Dept.,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of employees and customers in the shoe department of the Potlatch Mercantile Company in Potlatch, Idaho.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Company Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,Rex and Minnie Benson
Gale_Town_31,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1137,Image;StillImage,1137,Potlatch Mercantile Co. Window Display,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of a window display of one thousand pounds of Dwight Edwards Company's steel cut chaffles java and mocha coffee at the Potlach Mercantile Company in Potlatch, Idaho. There is a reflection of the Potlatch Hotel across the street. Circa. 1910","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Company Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,
Gale_Town_32a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1138,Image;StillImage,1138,Potlatch Mercantile Co. Vehicle & Implement Dept.,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the vehicle and implement department of the Potlatch Mercantile Company of Potlatch, Idaho.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1913,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Company Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,Rex and Minnie Benson
Gale_Town_32b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1139,Image;StillImage,1139,Best Tying Sheds in the West,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of tying sheds that were 'the best in the west.' They were equipped with mangers, feed boxes and water troughs.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1913,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",horses; sheds,United States--Idaho--Latah County--Potlatch,yes,,,Rex and Minnie Benson
Gale_DeepCreek1-01b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1140,Image;StillImage,1140,Bell Family,image/jpeg,https://rightsstatements.org/vocab/InC-EDU/1.0/,C. W. Bell and the Bell Family pose for a photograph in front of an ivy covered building.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1925,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Town_33,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1141,Image;StillImage,1141,General Merchandise Statement,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A statement for an account with Potlatch Mercantile Company Wholesalers and Retailers for general merchandise purchases for June 31, 1909","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1909-06-31,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",financial statements; grocery,United States--Idaho--Latah County--Potlatch,,,,
Gale_Town_34,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1142,Image;StillImage,1142,General Merchandise Statement 2,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A second statement for an account with Potlatch Mercantile Company Wholesalers and Retailers for general merchandise purchases for June 31, 1909.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1909-06-31,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",financial statements; grocery,United States--Idaho--Latah County--Potlatch,,,,
Gale_Town_35a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1143,Image;StillImage,1143,Potlatch Mercantile Co. Interior,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the interior of the Potlatch Mercantile Company in the fabric/clothing department.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Company Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,W.S.U
Gale_Town_35b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1144,Image;StillImage,1144,Warehouse of Goods,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the interior of a warehouse with what appears to be bed frames, mattresses, and furnaces.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Warehouses; Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,Potlatch Corporation
Gale_Town_36a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1145,Image;StillImage,1145,A. W. Laird Portrait,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A portrait of A. W. Laird in 1913.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1913,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Portraits,United States--Idaho--Latah County--Potlatch,yes,,,Lillian Yangel
Gale_Town_36b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1146,Image;StillImage,1146,Potlatch Mercantile Co. Interior 2,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of Mabelle Morris and Beulah Fillinger in the early interior of Potlatch Mercantile Company.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1909,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Company Stores,United States--Idaho--Latah County--Potlatch,yes,46.921447,-116.899847,Lillian Yangel
Gale_Town_37b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1147,Image;StillImage,1147,Hauling Cut Ice,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the horses and sleigh used to haul cut ice.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1905,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Ice Cutting,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_Town_38a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1148,Image;StillImage,1148,Ice Blocks,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of a man with several ice blocks.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1905,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Ice Cutting,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_Town_38b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1149,Image;StillImage,1149,Ice Cutting Scene,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of ice blocks, people, and pools of ice.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1905,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Ice Cutting,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_Town_39a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1150,Image;StillImage,1150,Potlatch Brick Company Plant Interior,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the interior of the red brick manufacturer of the Potlatch Brick Company plant. Located where the H.S. play field/area is now, they had a capital stock of $10,000.00. The associates were Hugh P. Henry and F. C. McGowan. It was organized by Joseph A. Tertel.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1906-09-27,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Brick Plant,United States--Idaho--Latah County--Potlatch,,46.926545,-116.903295,Lester Jones
Gale_DeepCreek1-05b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1151,Image;StillImage,1151,The Kislig Family,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of the Kislig family in a carriage drawn by two horses.  Mrs. Kislig is driving the carriage. Leta, Art and Edith Kislig are passengers","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Town_37a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1152,Image;StillImage,1152,Ice Cutting Pools,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of the icy pools where men have been ice cutting.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Ice Cutting,United States--Idaho--Latah County--Potlatch,yes,,,Paul Welo
Gale_Town_39b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1153,Image;StillImage,1153,Walkway Between Town and Plant,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,A photograph of an early day walkway between the town and the plant.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1906-02-23,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Pedestrian Walkways,United States--Idaho--Latah County--Potlatch,,46.921088,-116.908174,Lillian Yangel
Gale_Town_41,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1154,Image;StillImage,1154,Wm. Deary Birthday and Potlatch Poem,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,Newspaper clippings about Wm. Deary's 51st birthday party and a poem about the town of Potlatch.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1904-06-24,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Newspaper Clippings,United States--Idaho--Latah County--Potlatch,,,,
Gale_Town_42,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1155,Image;StillImage,1155,"Potlatch, Idaho Circa 1915",image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of a birds eye view of Potlatch, Idaho.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Town Development,United States--Idaho--Latah County--Potlatch,yes,46.921212,-116.902132,Rex and Minnie Benson
Gale_Town_43a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1156,Image;StillImage,1156,Main Fork of Palouse River,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A photograph of Charlie Wagner's meadow up the main fork of the Palouse River circa 1925.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1925,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Meadow; River,United States--Idaho--Latah County--Potlatch,yes,46.913849,-116.877563,Malcolm Rossman
Gale_Town_43b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1157,Image;StillImage,1157,"16' by 4' Slab Wood",image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of 16' by 4' slab wood piled to dry. The caption on the photo says there was a good market for this wood but there is no information as to what is was sold for- wholesale or retail. The following is a contract price list they paid per cord: picking 16'_ .25?, tied edgings,- .50?, picking 4'- .23?, piling 4'- .18?, hauling green- .50?, hauling dry on hill,- .40?, hauling tie ends,- .35?.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Lumber Sales,United States--Idaho--Latah County--Potlatch,yes,46.928036,-116.911513,Potlatch Corporation
Gale_Town_44a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1158,Image;StillImage,1158,Potlatch Hospital,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A photograph of the Potlatch Hospital that was once the #2 boarding house.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1945,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Town Hospital,United States--Idaho--Latah County--Potlatch,yes,46.9226205,-116.9004379,Gale File
Gale_Town_45a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1159,Image;StillImage,1159,Monthly Statement for Professional Services,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A monthly statement from Drs. F. C. Gibson and J. W. Thompson for professional services on March 17.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1941-03-01,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Doctors; Physicians,United States--Idaho--Latah County--Potlatch,,,,
Gale_Town_45b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1160,Image;StillImage,1160,Potlatch Hospital Bill,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,"A bill from Potlatch Hospital that does not include medical services, just the cost of the special nurse, an operating room fee, and miscellaneous charges.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1941-07-01,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Doctors; Physicians,United States--Idaho--Latah County--Potlatch,,,,
Gale_Town_46,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1161,Image;StillImage,1161,William Deary Memorial,image/jpg,https://creativecommons.org/publicdomain/mark/1.0/,"A photograph of men placing the two large granite boulders on the Athletic Club lawn for William Deary's memorial. The boulders were from the side of Elk Butte near Elk River, Idaho. William Deary was remembered for his work as the general manager of the Potlatch Lumber Company and the WI&M Railway Company. The photograph is from the Daily Star Mirror, Moscow, Idaho","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1921-06-11,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Memorials; boulders,United States--Idaho--Latah County--Potlatch,,46.921785,-116.9022445,Potlatch Corporation
Gale_DeepCreek1-06b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1162,Image;StillImage,1162,Amos Grate Place,image/jpeg,https://rightsstatements.org/vocab/InC-EDU/1.0/,Photograph of Rena (Hicks) Cayou with Millie [age 3] and Carol [age 4] at the Amos Grate place.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1936,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",horses;,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Town_44b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1163,Image;StillImage,1163,Dr. J.W. Thompson,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A photograph of Dr. J. W. Thompson who was a long time Potlatch physician associated with Dr. Gibson in the operation of the Hospital.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1945,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Doctors; Physicians,United States--Idaho--Latah County--Potlatch,yes,,,Gale File
Gale_Town_47,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/1164,Image;StillImage,1164,William Deary Memorial; Looking Back,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,"A photograph and article taking 'a backward glance' to 1921 when the William Deary Memorial was put in place. The article describes the boulders and where they were from along with Deary's past.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1975,"Lee Gale Scrapbooks: Town, Potlatch Historical Society",Memorials; boulders,United States--Idaho--Latah County--Potlatch,yes,46.921785,-116.9022445,
